Index,All Students,Minority,Economically Disadvantaged,Female,Male,Bil/ESL,Gifted,Special Ed,Title1,At Risk,Immigrant,Migrant,Dyslexic,Homeless,Foster Care,District,Year
2953,24.1,0.622222222,0.353448276,0.700934579,0.299065421,0.166666667,0.215517241,0.166666667,0.166666667,0.215517241,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,27903,18
2954,49.8,0.696428571,0.285714286,0.63559322,0.36440678,0.2,0.238095238,0.166666667,0.166666667,0.215517241,0.166666667,0.166666667,0.166666667,0.2,0.166666667,27904,18
2955,29.2,0.812227074,0.364485981,0.606299213,0.393700787,0.196850394,0.280373832,0.166666667,0.166666667,0.211864407,0.166666667,0.166666667,0.1953125,0.166666667,0.166666667,28902,18
2956,3,0.857142857,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.666666667,0.5,0.333333333,0.333333333,0.5,0.5,0.333333333,28903,18
2957,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,28906,18
2958,52.5,0.850299401,0.390243902,0.5,0.5,0.454545455,0.543478261,0.333333333,0.333333333,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,29901,18
2959,44.4,0.857142857,0.675675676,0.342105263,0.657894737,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,30902,18
2960,15.1,0.987487487,0.78109984,0.565560821,0.434439179,0.070475174,0.308595836,0.013248543,0.98682824,0.349036403,0.010706638,0.013881474,0.026609899,0.016550988,0.013178703,31901,18
2961,33.2,0.904148784,0.521150592,0.608766234,0.391233766,0.0321489,0.147208122,0.041186161,0.04,0.165247019,0.040849673,0.041186161,0.041118421,0.040650407,0.04,31903,18
2962,39.1,0.901960784,0.621212121,0.625,0.375,0.190839695,0.20661157,0.166666667,0.833333333,0.127272727,0.185185185,0.185185185,0.187969925,0.185185185,0.185185185,31905,18
2963,67.7,0.96345515,0.609375,0.628140704,0.371859296,0.128865979,0.265957447,0.124378109,0.888888889,0.135135135,0.125628141,0.123762376,0.124378109,0.123762376,0.111111111,31906,18
2964,25.5,0.90942029,0.668874172,0.503311258,0.496688742,0.165562914,0.178571429,0.142857143,0.857142857,0.66442953,0.162337662,0.142857143,0.142857143,0.15625,0.142857143,31909,18
2965,4.8,0.9,0.752475248,0.5,0.5,0.2,0.23364486,0.2,0.8,0.4,0.2,0.223214286,0.2,0.2,0.2,31911,18
2966,22.7,0.926253687,0.748743719,0.611398964,0.388601036,0.115740741,0.129533679,0.115740741,0.888888889,0.100529101,0.117924528,0.120772947,0.11682243,0.115740741,0.111111111,31912,18
2967,3,0.888888889,0.666666667,0.666666667,0.333333333,0.25,0.25,0.25,0.75,0.333333333,0.25,0.25,0.25,0.25,0.25,31914,18
2968,26.2,0.956859362,0.624765478,0.576669802,0.423330198,0.023430178,0.16509434,0.023696682,0.977272727,0.167778837,0.023255814,0.02354049,0.023255814,0.023255814,0.023255814,31916,18
2969,33.3,0.9375,0.358974359,0.358974359,0.641025641,0.5,0.581395349,0.5,0.5,0.5,0.5,0.5,0.568181818,0.5,0.5,32902,18
2970,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,34902,18
2971,9.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,35901,18
2972,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,35902,18
2973,27.8,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,36901,18
2974,62.1,0.570446735,0.12254902,0.553097345,0.446902655,0.1,0.219298246,0.1,0.1,0.113636364,0.1,0.1,0.1,0.1,0.1,36902,18
2975,44.2,0.87027027,0.59375,0.418604651,0.581395349,0.301204819,0.337837838,0.25,0.75,0.3125,0.25,0.25,0.284090909,0.25,0.25,37904,18
2976,47.8,0.898203593,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.595238095,0.5,0.5,0.5,0.5,0.5,39902,18
2977,25,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,40902,18
2978,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,41902,18
2979,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,42901,18
2980,61.5,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,43801,18
2981,82,0.559193955,0.111706881,0.537634409,0.462365591,0.022321429,0.356824264,0.022241993,0.02214349,0.045045045,0.022603978,0.02173913,0.022222222,0.02214349,0.02173913,43901,18
2982,31.2,0.807291667,0.480769231,0.588235294,0.411764706,0.238095238,0.25,0.2,0.2,0.210526316,0.235849057,0.2,0.2,0.2,0.2,43902,18
2983,39.5,0.75,0.297619048,0.456521739,0.543478261,0.27173913,0.316455696,0.25,0.25,0.308641975,0.25,0.25,0.25,0.25,0.25,43903,18
2984,50,0.872093023,0.490196078,0.625,0.375,0.333333333,0.568181818,0.333333333,0.666666667,0.480769231,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,43904,18
2985,76,0.548999487,0.065425394,0.529442149,0.470557851,0.005689165,0.294026377,0.006982157,0.006428388,0.032995583,0.006755001,0.006410256,0.008573655,0.006428388,0.006410256,43905,18
2986,56.8,0.389329107,0.136145222,0.540326832,0.459673168,0.009076348,0.171916711,0.009076348,0.013157895,0.099571734,0.006423983,0.013157895,0.024625268,0.013234516,0.013157895,43907,18
2987,79.5,0.603319977,0.137840975,0.526695527,0.473304473,0.014492754,0.450552647,0.00726533,0.007194245,0.036221385,0.014581511,0.007194245,0.007246377,0.007194245,0.007194245,43910,18
2988,30.9,0.72195122,0.311926606,0.675675676,0.324324324,0.2,0.252525253,0.2,0.2,0.23364486,0.223214286,0.2,0.223214286,0.2,0.2,43911,18
2989,73.6,0.42632613,0.10373444,0.578947368,0.421052632,0.051759834,0.260416667,0.05186722,0.05,0.035010941,0.052083333,0.05,0.052301255,0.051759834,0.051652893,43912,18
2990,56.1,0.521963824,0.236806495,0.568181818,0.431818182,0.033467202,0.273597811,0.033602151,0.033512064,0.092669433,0.033647376,0.032258065,0.024896266,0.033333333,0.032258065,43914,18
2991,32.2,0.762626263,0.5,0.581395349,0.418604651,0.2,0.290697674,0.2,0.2,0.25,0.2,0.2,0.2,0.2,0.2,43918,18
2992,75,0.350877193,0.053418803,0.484913793,0.515086207,0.05,0.314465409,0.052966102,0.05,0.052854123,0.05,0.05,0.053418803,0.05,0.05,43919,18
2993,28.4,0.824175824,0.378787879,0.641025641,0.358974359,0.320512821,0.337837838,0.25,0.25,0.337837838,0.320512821,0.25,0.25,0.25,0.25,45902,18
2994,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45903,18
2995,9.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45905,18
2996,53.5,0.561764706,0.20242915,0.534188034,0.465811966,0.090909091,0.306122449,0.090909091,0.090909091,0.100806452,0.099206349,0.090909091,0.101626016,0.090909091,0.090909091,46901,18
2997,53.2,0.406282723,0.134989201,0.544662309,0.455337691,0.026315789,0.270562771,0.027114967,0.026315789,0.100222717,0.027027027,0.026315789,0.027412281,0.027056277,0.026315789,46902,18
2998,23.4,0.857142857,0.418604651,0.468085106,0.531914894,0.333333333,0.409836066,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,47901,18
2999,13,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49901,18
3000,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49902,18
3001,18.2,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49903,18
3002,28.6,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49905,18
3003,75,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49907,18
3004,37,0.789473684,0.362318841,0.553571429,0.446428571,0.25,0.446428571,0.25,0.25,0.333333333,0.25,0.25,0.333333333,0.25,0.25,50902,18
3005,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,50904,18
3006,35.9,0.659090909,0.431034483,0.588235294,0.411764706,0.143678161,0.306748466,0.125,0.143678161,0.148809524,0.142857143,0.125,0.142857143,0.143678161,0.125,50910,18
3007,3.6,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,53001,18
3008,7.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,54902,18
3009,31.1,0.948293692,0.720405862,0.551569507,0.448430493,0.174746336,0.027027027,0.054054054,0.793686584,0.299097065,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,57803,18
3010,25,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57804,18
3011,13.7,0.896551724,0.532894737,0.561403509,0.438596491,0.142857143,0.153374233,0.141242938,0.875,0.16025641,0.125,0.125,0.141242938,0.141242938,0.125,57807,18
3012,37,0.875,0.666666667,0.375,0.625,0.531914894,0.520833333,0.333333333,0.666666667,0.581395349,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,57830,18
3013,25,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57831,18
3014,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57846,18
3015,66.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57847,18
3016,53.3,0.870431894,0.566502463,0.572649573,0.427350427,0.133004926,0.111111111,0.110132159,0.729064039,0.265,0.112612613,0.1,0.111111111,0.109649123,0.1,57848,18
3017,40.5,0.813953488,0.512820513,0.564102564,0.435897436,0.076923077,0.218522373,0.025,0.975,0.256410256,0.051282051,0.025,0.025,0.025,0.025,57903,18
3018,18.5,0.962427746,0.469964664,0.556737589,0.443262411,0.083333333,0.177935943,0.083333333,0.083333333,0.316602317,0.083333333,0.083333333,0.088028169,0.083333333,0.083333333,57904,18
3019,28.4,0.914518713,0.728598792,0.593406593,0.406593407,0.125,0.300132606,0.014705882,0.941176471,0.27907665,0.018447462,0.003663004,0.014749263,0.011035903,0.003663004,57905,18
3020,8.8,0.923076923,0.625,0.625,0.375,0.111111111,0.375,0.111111111,0.111111111,0.25,0.125,0.111111111,0.125,0.111111111,0.111111111,57906,18
3021,20.7,0.960151803,0.680851064,0.613496933,0.386503067,0.051759834,0.159574468,0.05,0.05,0.337634409,0.051334702,0.05,0.051229508,0.05,0.05,57907,18
3022,34.4,0.788156503,0.486861314,0.570445491,0.429554509,0.036363636,0.217153285,0.009009009,0.990990991,0.155393053,0.018181818,0.009009009,0.009097525,0.00907441,0.009009009,57909,18
3023,20.4,0.871644295,0.594050744,0.593321918,0.406678082,0.126859143,0.201224847,0.021533161,0.46544182,0.392951542,0.014977974,0.021276596,0.021663778,0.021777003,0.021276596,57910,18
3024,73.1,0.221088435,0.029411765,0.522755228,0.477244772,0.030156815,0.241545894,0.030599755,0.029411765,0.052173913,0.029411765,0.029411765,0.02484472,0.029411765,0.029411765,57911,18
3025,26.5,0.913677812,0.63190184,0.601226994,0.398773006,0.107626076,0.258201701,0.015225335,0.015346839,0.349814586,0.02657602,0.015151515,0.015432099,0.015356265,0.015151515,57912,18
3026,5.2,0.944444444,0.785100287,0.558823529,0.441176471,0.071428571,0.148367953,0.071428571,0.933333333,0.290697674,0.071428571,0.066666667,0.071428571,0.071428571,0.066666667,57913,18
3027,31.4,0.845982143,0.654112221,0.61802903,0.38197097,0.043043812,0.216756341,0.018896447,0.981146305,0.138888889,0.01911315,0.018853695,0.011574074,0.012298232,0.018867925,57914,18
3028,54.3,0.539019964,0.325668117,0.556930693,0.443069307,0.015537601,0.321317589,0.008701057,0.015337423,0.108057464,0.021236727,0.015151515,0.017489069,0.015337423,0.015299878,57916,18
3029,74,0.731707317,0.054054054,0.5,0.5,0.026315789,0.394736842,0.026315789,0.026315789,0.054054054,0.052631579,0.026315789,0.027027027,0.026315789,0.026315789,57922,18
3030,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,58905,18
3031,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,59901,18
3032,77.8,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61501,18
3033,44.4,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61804,18
3034,53.9,0.479289941,0.257142857,0.546975547,0.453024453,0.024675325,0.281818182,0.031725888,0.03125,0.05859375,0.03164557,0.03125,0.03125,0.031605563,0.03125,61901,18
3035,76.3,0.530434783,0.130989011,0.537045156,0.462954844,0.011868132,0.34021978,0.006593407,0.209230769,0.037428446,0.010936133,0.010752688,0.016292382,0.010879025,0.010874293,61902,18
3036,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61903,18
3037,40,0.777202073,0.3125,0.425287356,0.574712644,0.25,0.308641975,0.25,0.25,0.304878049,0.25,0.25,0.284090909,0.25,0.25,61905,18
3038,90.9,0.949367089,0.5,0.193548387,0.806451613,0.5,0.193548387,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61906,18
3039,41.4,0.882352941,0.555555556,0.418604651,0.581395349,0.5,0.555555556,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61907,18
3040,43.5,0.75,0.431034483,0.555555556,0.444444444,0.333333333,0.462962963,0.416666667,0.666666667,0.423728814,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,61908,18
3041,61.1,0.789473684,0.333333333,0.694444444,0.305555556,0.333333333,0.416666667,0.333333333,0.333333333,0.367647059,0.362318841,0.333333333,0.333333333,0.333333333,0.333333333,61910,18
3042,52.3,0.340691685,0.10816944,0.539033457,0.460966543,0.004538578,0.189107413,0.018712575,0.018615041,0.078267477,0.018698579,0.018518519,0.020516717,0.018615041,0.018559762,61911,18
3043,44,0.678947368,0.224299065,0.590551181,0.409448819,0.166666667,0.214953271,0.166666667,0.166666667,0.1953125,0.192307692,0.166666667,0.201612903,0.166666667,0.166666667,61912,18
3044,45.5,0.649006623,0.41322314,0.609756098,0.390243902,0.09469697,0.190114068,0.090909091,0.090909091,0.190114068,0.09469697,0.090909091,0.090909091,0.090909091,0.090909091,61914,18
3045,23.9,0.824175824,0.362318841,0.694444444,0.305555556,0.25,0.362318841,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,62901,18
3046,15.4,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,64903,18
3047,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,65902,18
3048,13.3,0.764705882,0.266666667,0.602409639,0.397590361,0.064516129,0.208443272,0.033333333,0.033333333,0.4,0.032258065,0.032258065,0.033333333,0.033333333,0.032258065,68901,18
3049,19.1,0.888888889,0.8,0.543478261,0.456521739,0.5,0.2,0.2,0.8,0.8,0.2,0.2,0.2,0.2,0.2,70801,18
3050,34.6,0.750929368,0.435028249,0.700598802,0.299401198,0.138888889,0.409836066,0.125,0.875,0.185897436,0.139664804,0.125,0.142045455,0.125,0.125,70903,18
3051,33,0.873096447,0.623188406,0.647887324,0.352112676,0.280898876,0.301204819,0.25,0.25,0.420289855,0.274725275,0.25,0.25,0.25,0.25,70905,18
3052,48.1,0.416873449,0.149253731,0.558823529,0.441176471,0.071428571,0.225903614,0.073529412,0.071428571,0.06984127,0.073529412,0.071428571,0.074404762,0.071428571,0.073529412,70908,18
3053,50.7,0.745283019,0.367647059,0.590163934,0.409836066,0.172413793,0.367647059,0.166666667,0.166666667,0.18115942,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,70911,18
3054,40.4,0.685185185,0.238095238,0.63559322,0.36440678,0.201612903,0.223214286,0.2,0.833333333,0.219298246,0.166666667,0.166666667,0.208333333,0.166666667,0.166666667,70912,18
3055,11.6,0.857142857,0.5,0.5,0.5,0.5,0.333333333,0.333333333,0.666666667,0.5,0.5,0.333333333,0.5,0.333333333,0.333333333,71801,18
3056,48.4,0.89539749,0.694736842,0.353448276,0.646551724,0.221238938,0.4,0.211864407,0.8,0.329787234,0.211864407,0.210084034,0.2,0.2,0.2,71806,18
3057,19.8,0.95697074,0.781659389,0.572916667,0.427083333,0.104166667,0.109170306,0.05,0.95,0.264317181,0.05,0.052410901,0.052301255,0.052631579,0.05,71901,18
3058,39.5,0.880826271,0.580733443,0.583109198,0.416890802,0.121621622,0.341157205,0.013594345,0.986666667,0.255107675,0.01369863,0.013513514,0.013513514,0.013513514,0.013333333,71902,18
3059,10.3,0.875,0.5,0.5,0.5,0.333333333,0.5,0.333333333,0.666666667,0.5,0.333333333,0.333333333,0.5,0.333333333,0.333333333,71903,18
3060,7.7,0.923076923,0.851190476,0.574712644,0.425287356,0.153374233,0.153374233,0.140449438,0.875,0.371069182,0.125,0.125,0.125,0.125,0.125,71904,18
3061,25.4,0.959434542,0.65880812,0.582524272,0.417475728,0.070726916,0.205631958,0.016297262,0.983891753,0.205785667,0.016276042,0.016108247,0.016297262,0.01618123,0.016108247,71905,18
3062,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,71906,18
3063,39.6,0.910714286,0.519230769,0.524475524,0.475524476,0.15625,0.306748466,0.151515152,0.857142857,0.121428571,0.152439024,0.152439024,0.142857143,0.152439024,0.142857143,71907,18
3064,87.1,0.875,0.666666667,0.757575758,0.242424242,0.333333333,0.090909091,0.333333333,0.666666667,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,71908,18
3065,22.4,0.965916837,0.631811487,0.590747331,0.409252669,0.090909091,0.182615047,0.017857143,0.982142857,0.221075903,0.036363636,0.017857143,0.018181818,0.017857143,0.017857143,71909,18
3066,40,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,72801,18
3067,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,72902,18
3068,59.8,0.828729282,0.389830508,0.590163934,0.409836066,0.301204819,0.220338983,0.301204819,0.297619048,0.367647059,0.25,0.25,0.301204819,0.297619048,0.25,72903,18
3069,20,0.717703349,0.471698113,0.688073394,0.311926606,0.2,0.257731959,0.2,0.8,0.2,0.2,0.2,0.240384615,0.2,0.2,74903,18
3070,46.2,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74907,18
3071,21.4,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,75901,18
3072,45.7,0.789473684,0.384615385,0.553571429,0.446428571,0.333333333,0.446428571,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,75902,18
3073,21.4,0.877192982,0.333333333,0.666666667,0.333333333,0.333333333,0.510204082,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,75903,18
3074,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,75908,18
3075,39.7,0.697021764,0.348837209,0.56851312,0.43148688,0.014645577,0.189173458,0.014654162,0.391531323,0.197174809,0.014543339,0.014285714,0.01456028,0.014534884,0.014285714,79901,18
3076,60.7,0.735751295,0.320512821,0.595238095,0.404761905,0.268817204,0.290697674,0.268817204,0.25,0.280898876,0.27173913,0.25,0.274725275,0.25,0.25,79906,18
3077,68.4,0.825076114,0.258958567,0.556328234,0.443671766,0.017637178,0.239641657,0.006969612,0.039193729,0.111017426,0.019955031,0.006944444,0.004777965,0.006965729,0.006952169,79907,18
3078,14.6,0.904214559,0.53125,0.548192771,0.451807229,0.149700599,0.164473684,0.142857143,0.857142857,0.234482759,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,79910,18
3079,18.2,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,80901,18
3080,25,0.872093023,0.5,0.625,0.375,0.333333333,0.531914894,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,81902,18
3081,6.3,0.857142857,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,81904,18
3082,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,83901,18
3083,9.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,83903,18
3084,38.4,0.757352941,0.43438914,0.58685446,0.41314554,0.110132159,0.330396476,0.110619469,0.9,0.188118812,0.110619469,0.1,0.1,0.110132159,0.1,84901,18
3085,32.6,0.748971193,0.519230769,0.591715976,0.408284024,0.143678161,0.303030303,0.142857143,0.875,0.15625,0.144508671,0.125,0.142857143,0.142045455,0.125,84902,18
3086,18,0.789473684,0.559322034,0.609756098,0.390243902,0.176056338,0.144067797,0.166666667,0.166666667,0.254237288,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,84906,18
3087,20.9,0.576923077,0.2,0.528301887,0.471698113,0.142857143,0.170068027,0.142857143,0.142857143,0.305970149,0.157232704,0.142857143,0.159235669,0.142857143,0.142857143,84909,18
3088,66.6,0.489537445,0.097230073,0.562429696,0.437570304,0.014052839,0.296212549,0.013958682,0.014044944,0.083522727,0.014148274,0.013888889,0.014068655,0.014052839,0.013888889,84910,18
3089,80.9,0.435714286,0.069252078,0.544959128,0.455040872,0.06684492,0.212464589,0.06684492,0.0625,0.068681319,0.06684492,0.0625,0.068119891,0.0625,0.0625,84911,18
3090,66.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,85902,18
3091,50.3,0.660550459,0.231481481,0.63559322,0.36440678,0.2,0.438596491,0.208333333,0.2,0.213675214,0.2,0.2,0.2,0.2,0.2,86901,18
3092,54.5,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,86902,18
3093,20.6,0.852272727,0.446428571,0.5,0.5,0.333333333,0.438596491,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,88902,18
3094,32.3,0.864864865,0.333333333,0.446428571,0.553571429,0.347222222,0.390625,0.25,0.75,0.357142857,0.333333333,0.25,0.25,0.25,0.25,89901,18
3095,24,0.773584906,0.476190476,0.700934579,0.299065421,0.217391304,0.438596491,0.2,0.2,0.311926606,0.211864407,0.2,0.217391304,0.2,0.2,90904,18
3096,15.8,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,91901,18
3097,37.3,0.616,0.305555556,0.625,0.375,0.15060241,0.168918919,0.142857143,0.142857143,0.157232704,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,91903,18
3098,16,0.75,0.462962963,0.5,0.5,0.333333333,0.431034483,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,91905,18
3099,42.7,0.64516129,0.372807018,0.534188034,0.465811966,0.061403509,0.394736842,0.098814229,0.909090909,0.211453744,0.101626016,0.090909091,0.103305785,0.099206349,0.090909091,91906,18
3100,54.5,0.757575758,0.342465753,0.694444444,0.305555556,0.25,0.384615385,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,91908,18
3101,31.1,0.793650794,0.409836066,0.666666667,0.333333333,0.25,0.352112676,0.25,0.25,0.333333333,0.25,0.25,0.25,0.25,0.25,91909,18
3102,29.4,0.914634146,0.657894737,0.342105263,0.657894737,0.5,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,91910,18
3103,37.8,0.837988827,0.480769231,0.694444444,0.305555556,0.333333333,0.490196078,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.438596491,0.333333333,0.333333333,91913,18
